GeneA GeneB
403239 5469
79192 4881
344022 100113407
285659 344901
55165 27345
4037 222950
90187 399473
64599 326
125988 7080
7781 374655
7869 147040
9419 71
7355 84530
20 23510
28316 8341
123099 338442
54454 246330
56129 26167
53344 7425
1649 8341
84167 10036
7552 54850
8332 11012
8971 10484
85378 26254
57452 4692
29942 196403
8505 9849
375704 7589
100507050 7732
128434 162282
9852 10015
56130 56955
22885 29801
23597 100499483
345462 144132
5080 6161
8811 7761
83983 145258
402682 120892
116092 58158
85236 9493
400916 84516
29803 9045
8971 8825
6949 8747
85417 10617
999 197335
57718 121340
375612 5335
53336 3700
2909 284273
6911 23034
80256 122742
81127 219790
56970 25906
91975 3300
340273 89890
375791 10472
8636 221895
84874 23632
256281 5458
25794 55815
150726 7080
1607 80108
440829 5456
79012 9049
51265 92806
56654 60677
7592 9468
5774 445372
84063 7556
26696 81573
126308 55611
23086 4863
4188 170850
51765 5731
100125288 5605
60437 6729
4686 57798
9762 127687
23597 200403
91975 9360
285636 51538
93 746
115795 83983
284252 8330
9694 6016
51477 448834
10075 8339
554235 8216
2555 126119
79027 9581
56154 253143
338662 9028
114991 27067
9481 83478
165904 147040
84033 3691
5476 128637
375323 79228
401666 84189
85459 54908
653437 140775
53834 5738
6949 79628
2902 9844
27344 10726
1174 533
56850 79009
7746 10252
91304 160760
11152 11282
79442 5424
7098 64090
30832 51617
25900 79134
40 84808
58476 220359
222229 23149
58484 27433
91300 10664
25842 26121
27161 9397
1756 83983
50487 84514
4868 146206
9668 8693
8372 6370
353131 4126
375612 5015
57180 55971
4761 6723
3788 11282
827 7589
390259 554235
401667 2100
392376 337
115196 26259
117581 10001
344022 9730
55502 124930
147808 125972
80255 121340
83478 118987
1004 6699
117608 23264
8648 84287
375611 4692
285368 55850
7508 30010
10494 2011
83983 5612
79633 84752
121214 401992
8425 79002
338872 10284
644943 79693
54814 7574
26696 1789
89801 7106
5291 117581
25976 55588
90249 57130
1995 80019
29803 11346
28511 50835
51157 10411
9228 55765
92482 145501
6217 126006
2900 91663
5956 9411
11047 5986
7348 401992
390064 338751
29801 7080
5956 23558
203522 64375
23511 256646
1746 84926
5424 9028
57106 2931
9889 23504
10489 6723
89801 285636
5585 4917
3229 163404
25794 219875
5218 80731
150365 9668
23187 4297
402682 83541
390259 6698
8330 3176
55802 399473
81887 57523
79443 56971
100287284 23328
150082 7173
9889 10194
57677 27067
65999 3792
7248 284307
11152 84861
59352 259266
7732 84667
51720 285381
338879 64112
5292 91748
84861 26051
7552 55624
343099 286053
9938 64856
56894 57622
7791 121340
1649 644943
27068 84913
2902 50810
55422 54788
11157 3021
81628 678
6567 8339
7791 6786
3228 6751
7730 51244
22 100131137
9855 85442
147040 57718
28511 23401
157869 57216
2824 10634
29942 4761
285659 2319
11007 81855
347404 147040
1153 391
64417 84674
7477 23235
54492 131616
23212 9755
92558 10076
151835 84247
55128 9869
55818 7556
55684 51083
84033 1770
6567 140679
90353 348995
7572 23014
399473 64754
554235 201475
81488 145508
79712 339318
3113 196394
11282 5476
9762 51585
7349 7423
644353 283847
283310 3226
10057 374879
400935 2896
119772 51307
640 79927
5569 64167
337882 54537
5992 50835
653437 64084
9668 4628
7732 219738
5956 1460
6872 7348
58190 84687
40 92558
5437 389941
54492 6276
27345 143279
25798 9880
50514 154141
11021 338761
144406 51133
186 146206
430 143384
388566 440699
51029 4808
81559 10076
2902 147746
1519 641654
3440 3452
55471 374879
55167 7574
1294 124626
125988 91544
8915 30009
51155 57718
147906 767
492311 121340
10489 7075
9698 2035
81037 6142
5956 8648
29072 8563
5094 10480
28985 57336
7021 314
91392 58473
84876 94101
53344 9361
206338 9668
7586 148304
10980 84446
50614 51083
26245 54806
9258 79002
54329 64856
4692 5015
171017 25830
58484 8925
51343 8471
166815 377
7416 56949
23439 10168
114818 222183
147912 84437
90379 3219
8471 59353
170850 10014
10474 375323
153090 200312
136259 1493
51372 7535
23424 23154
127731 389856
7376 634
81887 286204
146212 80818
11180 26517
10523 57178
390063 9755
85438 23334
7327 220441
80778 23316
339665 57644
64411 4192
9474 26529
22996 54809
60673 135946
57706 5140
5727 1396
11170 25953
10634 83449
26233 51406
63974 388552
11244 84687
3276 408263
2263 7376
29942 117608
286046 25790
3064 57690
128218 8403
362 153
727957 363
6839 30832
2524 10164
55958 408263
57451 23678
25798 93649
79027 5476
11152 84808
55893 3198
30827 7572
259285 23180
1995 55337
6921 5972
7791 576
128853 84446
9684 59343
54881 85455
56606 55600
26608 386672
91056 10456
121256 333929
4841 1406
1025 6667
51160 8330
3202 7080
3400 8634
9581 257160
55544 22800
7030 200312
117581 63910
10168 535
157506 375323
84687 84287
7733 1441
10268 79727
6906 2965
81628 9698
51195 84687
9070 126119
83590 9520
4090 7699
146330 128434
25798 92558
7004 128853
8326 740
24140 9260
3400 5007
91392 10664
375791 7158
26576 23223
282618 93099
63892 1339
5476 126006
81551 283948
85413 56928
114327 196951
24140 1152
245930 11018
390063 6884
8243 2063
440836 374877
9820 196441
8643 4779
55422 55250
375612 1033
64374 8216
9232 80321
29942 430
84629 84807
2804 79012
91392 22888
57216 576
5956 8516
94107 221938
51477 143879
9775 9341
30010 9049
730130 155061
26190 6133
770 64376
164633 6861
55876 317671
90007 55690
29801 84807
1456 59274
6098 55188
1490 11338
186 90187
63035 3358
53917 678
9684 5792
30846 7483
8386 27258
399473 200150
155382 22885
26093 55911
164633 220988
1774 342132
9519 8326
84063 84437
116138 10155
83590 8516
8330 152185
9034 6904
353134 65108
9028 159989
85438 284098
8425 10489
2738 6231
10168 25876
529 128434
389432 1014
153733 445372
63035 257160
5557 430
28316 7791
55850 7762
134111 8065
23403 377
6853 8484
347902 6004
554235 6861
10817 2178
1831 84667
90019 713
9848 166
26245 4795
729475 55080
25886 9351
63035 28952
27315 23648
23195 26996
5917 64499
8913 7275
92736 23216
4809 56160
5956 164633
10251 11249
121340 4352
29882 202052
154790 83590
10670 6774
254158 50614
729993 80333
80325 126433
22996 8341
5134 1380
642968 8864
100144748 8658
491 147807
6748 54876
1960 286046
151354 81629
7791 23090
28511 5216
6191 26873
84969 10424
3188 65078
386672 51127
100127983 6098
50943 117608
100170841 22889
89848 57463
63932 51411
100652824 27340
1665 84231
3265 56683
117608 84461
6949 10168
30827 533
84277 79929
1960 375612
51477 9351
51123 5094
23764 881
83894 80217
2550 4692
23066 10116
80758 93661
9363 6632
10861 9411
5189 259215
27340 2301
79924 55929
58484 79718
29896 79142
2204 79577
6861 9672
3265 23241
8463 57216
4636 80745
5956 4846
51666 11152
10244 121274
79012 10076
222183 23066
9506 83468
27067 79665
1649 400935
339287 118881
7410 26173
400935 51291
8341 5015
10926 9849
79027 116179
100507050 23507
1746 399909
339453 2898
64145 79369
393 56652
84861 84894
85438 9371
126375 5949
3236 1406
163051 57687
24137 7693
167826 7392
57573 10014
90293 5802
58506 54850
6949 257169
140886 9230
340784 55030
392138 4257
256933 619189
10075 5526
23558 340990
28986 389072
79155 79906
5683 126375
5569 200312
79581 10163
342865 2912
58484 6207
59286 64711
2395 85409
29799 64769
23467 2048
63908 5457
152185 341799
51666 133558
65057 121268
64102 84078
26053 5476
100170841 9333
6774 6723
23105 254013
7917 8346
162 6217
22879 57369
134553 7693
8326 10418
50614 6433
245930 9463
55721 83990
2719 54344
8216 9351
10945 9321
30832 151903
50509 10970
84687 55323
8690 10163
253012 29801
10424 56261
347741 129563
7477 10642
7349 64766
29850 391123
151112 2204
2909 5218
1122 57134
338323 127396
115677 9476
55778 3422
26245 27067
6217 3749
2623 115708
10168 79803
9542 25987
5727 286046
401115 150726
153090 7745
9766 30008
9874 5457
401024 64395
81628 116729
201164 390197
3975 6888
154790 783
55285 91392
79581 9698
6191 9513
26245 5859
7592 6804
93986 3229
375323 151056
8372 81627
343637 30846
7169 51593
100144748 56252
6415 140767
84033 60491
389432 343637
643338 147040
57530 85460
115265 2118
55571 5881
79924 1131
80007 5081
100144748 54920
8242 55958
8504 5986
26548 10489
29942 6939
9398 282890
6949 9684
20 91653
56654 254225
54797 5909
3235 54958
155382 7048
81628 10076
84894 121340
55620 400
56650 140679
287015 7574
1649 9049
348793 84034
126306 118460
7262 9156
51523 8403
115207 84270
51157 163404
27258 57030
147040 7158
3228 10776
390162 342371
81551 80148
126282 23576
4336 30837
56033 8387
286046 261729
60685 59345
54468 7545
26173 374868
6861 126006
84681 9557
100170841 11244
348262 2071
65249 57369
374887 9849
29934 5709
643418 653437
83443 55964
4636 57690
22809 80153
84687 2140
10424 219681
30012 10949
23358 4956
8425 91300
7016 222950
79654 2319
128366 10298
728279 6710
151230 402665
7764 84467
84861 9149
10885 554235
57526 286053
79623 91300
20 146212
3833 79832
23351 219699
8330 57062
221424 64949
84078 89792
219875 80818
8451 10098
9852 84314
729665 100499483
79589 10505
197135 29121
492311 66005
53344 7022
1717 7356
6018 127687
23646 7080
7710 10203
9092 64769
58492 388325
284071 10858
8326 56652
10107 256933
54798 55891
390072 448834
643596 7038
7569 59343
5956 2137
26737 127687
170850 10669
84059 202333
219473 5438
286410 57622
7011 4863
390259 246329
56648 83706
2051 5187
644943 9715
283726 10806
56126 4351
1260 342132
9830 6751
8541 125988
6949 9635
285598 2906
79581 126006
51299 128434
284370 283219
11033 9722
26548 6853
57617 10557
3358 27112
8045 54933
10052 260429
222229 56252
53917 55323
79134 51157
55421 1746
11096 57148
400950 11232
440 6880
50943 7569
284069 114971
114818 28952
8353 2011
8468 4820
4692 7423
90799 403314
84924 23137
9668 10615
5604 7791
11040 3299
9684 11180
1907 57824
100507050 10661
138311 10296
170689 388125
5154 2869
394263 55888
5435 9962
343099 23137
56654 63946
23363 81488
8216 29953
1353 54328
341152 127343
5307 23467
222194 285268
3730 80781
79041 22983
81697 4352
440 9572
23376 167127
9581 399473
4761 10691
8925 6585
51412 5612
9028 10472
26140 116535
64375 257160
23498 57101
3228 130589
7222 51228
390059 196403
10857 492311
387763 25844
91975 6594
8372 56654
161497 50801
26873 79009
137695 65055
81620 342132
4155 116983
26548 57447
25798 84287
23770 9618
8110 10472
7919 9419
51247 641654
9690 2539
30846 80818
1445 115992
114822 26039
6921 3015
4037 8273
1456 170463
7732 54329
170825 54952
8357 60313
3228 7090
492311 9672
7552 9935
284613 285193
152007 643
9092 81563
54681 7574
147381 6097
6839 8692
7348 4902
23363 115509
7071 9857
386679 4353
64601 84446
338376 64946
10251 79004
53834 121340
100170841 40
58475 9644
27090 894
83657 219875
2845 25817
286053 29801
134492 1874
79677 84063
100131390 340348
125336 55379
4846 9028
6102 905
79924 8515
9762 57106
5251 55335
23558 9880
10982 84851
2036 84446
90993 390059
56656 84658
8972 161198
58158 219875
79690 7556
25794 64601
387763 3198
9021 342357
26960 466
7791 55777
90187 57644
442194 83481
84725 374879
2565 30846
780 9028
126006 57718
401541 284759
441608 79627
201140 1339
29882 257160
245913 23403
11152 26993
10212 284058
55422 80256
5956 152185
51552 84264
340529 79616
8575 7423
200403 9454
154790 128637
7224 121340
2619 387
23094 4692
203523 523
219875 126917
115207 1453
8326 54987
57495 100170841
375704 54961
84450 387837
9282 53916
136541 54933
55116 203523
23627 170463
10142 3437
402415 10269
375323 90874
5456 5292
390078 10628
6936 400950
1033 57216
10424 55337
252969 81575
6045 6125
20 1108
55922 26496
8575 576
28513 729533
10634 283337
29085 84418
10634 10849
8938 79446
126526 10401
3228 341359
51678 399473
390429 54850
399473 377
388969 6632
687 6861
9034 114548
390093 286053
128637 341799
55593 65082
390259 579
100144748 51490
10458 342132
554235 79009
90113 29988
126402 4898
6878 375791
91368 11007
9315 8128
23678 51077
27106 83483
100170841 284110
26496 89801
5557 116535
29942 388552
100506049 7538
56996 64856
338662 81628
5685 139599
143502 85329
50717 53339
25798 11282
4232 7075
83696 221927
5956 161742
165215 1396
25794 26585
8463 23277
83450 122742
129852 8515
2969 5502
147646 1468
7574 2026
7569 1964
7866 6837
25911 343413
7123 752
390259 57369
5141 11007
147040 122060
127623 80115
10842 124989
5010 160760
283849 79004
3276 533
285349 1877
64105 9668
9476 85458
3788 338761
780 430
970 645432
22979 5880
84936 8322
83590 27302
51477 84445
579 338761
80758 2354
643226 83983
83550 7425
57526 121340
7712 202559
128367 7158
6943 253935
763 84689
285641 9231
148268 54386
51360 283849
5986 83931
347527 341359
219738 23334
11228 81569
8643 55624
554235 57688
23373 5143
347404 126006
3013 28951
5438 2735
3304 63892
5935 54361
369 4692
145864 10284
100532726 79090
23358 283948
147040 8445
11157 54876
81628 57216
7471 23201
51160 1856
11040 4692
9668 6833
863 115992
2902 25822
27190 1954
139189 140856
51121 4908
390010 8905
109 85452
7169 399473
23558 5598
10107 11021
778 25953
643803 54780
375704 27253
56648 163126
90809 9638
23401 64793
23424 124857
554235 57649
84874 55180
8341 23334
186 50943
91703 6708
5411 121340
3671 10526
1062 8832
392392 4144
390259 64428
7529 4637
201255 1468
643226 57216
11152 55140
128853 10642
26140 23510
2592 8817
83590 9755
54876 3801
29934 347730
51360 51617
4037 65989
27112 51298
201181 284723
9254 374655
133874 7746
11277 140612
55209 57523
7425 56121
55544 5203
100271715 84915
5307 63893
353134 80255
23363 23507
2794 4779
10290 58476
64090 678
554235 5727
344167 22924
7589 53822
2902 5459
9228 50614
6671 10634
401992 51107
286319 79956
9867 285349
11157 1453
28316 10251
2063 4054
5916 89884
9820 7745
392390 161497
540 116534
6861 57053
55802 64167
22866 6861
53916 22818
678 9351
8022 80320
8175 7073
57623 128646
91582 26525
1260 219982
25794 80725
11236 53916
83741 6201
2000 59269
554235 2100
2196 116844
9630 85508
51160 51155
112495 285782
10212 283948
5613 23368
10457 13
5569 6861
9819 51147
340595 2800
197258 23400
10579 59269
1482 11107
1456 404217
3226 6491
581 6016
25789 23149
50831 126306
58190 9672
643338 84687
114984 134145
7737 55515
6567 2615
26166 440836
54806 399473
147808 493829
1665 5435
89792 10489
8483 9052
147040 219875
10875 672
5290 91300
50700 7556
7633 26519
9114 55652
25953 4352
81844 24144
11222 4192
5534 9143
57722 4352
56986 64333
79414 7080
1849 23633
56666 5536
390616 55356
10424 79665
390927 5648
2641 84687
10399 9419
92106 9668
84033 5870
