GeneA GeneB
1786 30
23369 23326
388585 10904
79705 80746
23244 517
1857 56942
4780 23224
9817 3490
6793 9689
976 1635
8526 695
599 91543
7267 24145
10451 23089
23636 56924
3554 79170
8833 1808
5255 1808
2078 6774
6189 5438
11340 51031
2065 1475
8703 9093
84890 9552
5581 10196
3174 9847
1123 54980
3146 51385
8741 22926
11116 11182
6548 51654
673 1973
6277 23585
5547 90861
440387 51103
9697 55706
151126 23378
2023 54386
84858 3315
2634 23597
6046 5696
1456 80149
50814 55129
8802 23585
3485 2263
51441 7298
27035 22908
5269 831
7334 831
4108 54733
8444 8914
7994 5261
7855 55620
2274 54815
10654 10730
3399 5708
23066 23089
3456 4791
65975 6251
63891 5526
506 1846
1616 55143
7484 1666
84328 891
5575 8091
2184 1475
5601 158471
4722 6696
902 23089
8431 10953
1182 148022
339403 4282
5971 983
1725 25984
11014 7542
89910 54438
9900 1635
6774 23212
4907 11197
22848 8204
6129 2114
2852 64167
2353 23131
3009 7128
5037 64428
7569 23131
165082 23378
5711 4927
635 2886
8935 10057
8050 27436
9801 1519
8651 10589
10733 55159
8431 5331
6117 6118
51015 79717
5184 23463
3726 5393
9638 2954
8974 4722
284312 4023
4719 23089
63933 4846
54472 9077
23149 6192
1955 1212
51292 3856
6389 9988
4664 51282
8835 11230
1495 3157
1514 11167
3663 291
3235 847
1514 999
4016 7106
3670 10155
2067 23338
4792 8895
6097 8270
3163 11031
10670 3927
10682 4605
9289 29902
23212 7264
55300 991
65243 6301
6818 29082
1666 4801
9020 25793
158809 2146
481 7189
388 5236
873 7027
127396 7841
4976 23585
2625 3875
5604 51635
2954 54438
2717 27301
3212 5479
161725 157567
6118 2954
558 8985
10544 977
5575 9710
7335 6304
472 302
3159 1788
29082 7168
1031 11004
5134 1465
1950 1396
5236 127703
4851 51409
1717 10051
2770 7106
8974 3838
875 10474
79947 29127
4780 440270
2058 4331
10953 79038
11015 991
2957 22796
10312 6813
55504 7103
1312 83442
5763 3383
84634 55256
1031 23659
2952 7159
2896 8611
3046 3930
9653 9133
3791 50813
6195 949
1363 10013
4694 162427
10007 6117
7187 58472
85442 9847
5261 1019
10270 164
10450 8508
6721 64167
83550 4704
55312 58472
10406 1465
91975 7037
6184 23536
51460 51282
1643 53916
596 5216
4618 976
842 9801
8974 54205
7424 7422
2064 64061
23118 9761
3992 64428
4170 81539
9897 26232
22926 3815
3242 25977
5743 10544
1892 54504
5468 8720
196 6364
5925 8317
4299 6988
6098 7277
79603 5427
10206 26586
65243 1676
637 7915
24140 1891
23401 47
7057 10320
6829 1163
5527 10551
2222 3714
23401 6461
1363 2817
80347 6945
11214 5111
57541 3383
5607 23335
10020 4072
167826 154
27201 10046
7803 4869
5624 4282
5253 55620
5898 55699
28960 8624
7126 23378
1845 58472
9184 1066
54205 25839
5918 10417
2244 81
27333 3956
2263 3628
64786 3815
873 9500
25839 1528
344561 57192
26137 5996
2475 10625
10111 1029
51026 5965
208 5223
1504 9738
5321 3988
4923 3988
2760 23224
51593 3800
84617 669
178 4929
5534 54826
6632 29928
23647 5588
95 1340
9308 10493
1747 79850
5268 23321
54469 2185
5595 445
93627 7048
6715 23089
2166 23378
26520 3956
50943 7296
10538 10273
5471 4793
26994 55748
3508 10273
388650 56255
10544 8226
10254 8900
51385 1066
64863 9053
7486 642
114026 1738
10623 1301
1675 10417
6050 1183
481 6675
11243 537
9533 79921
8714 93436
8692 1429
2768 23180
9842 3815
6932 8440
157 8869
3028 6509
1020 55033
139189 79961
9491 3956
10146 7074
6392 12
54963 55165
55662 9903
4154 64788
9133 6809
1997 4232
10142 10682
5050 7431
3925 7043
8192 9833
6663 23386
2235 29082
3214 57178
3221 79713
2627 5696
84619 7296
2222 2553
984 5058
11014 7982
5698 4927
23386 55847
5321 5715
3155 9518
53343 11344
83729 7074
5581 124583
7982 8559
23435 178
9354 2064
221833 22934
23411 10969
10149 10969
5711 5096
3066 3945
29978 10797
7311 6304
257240 3303
57057 10276
171017 8349
4233 25987
4869 5971
1958 2582
80122 3315
3225 5529
433 3838
1019 79947
474354 10245
169792 1647
64422 54442
2109 4189
6223 9277
3033 55705
54541 1066
3269 991
51548 85236
6499 5693
3066 27238
26993 9761
79073 57819
3725 55008
374291 5373
960 8804
35 11325
5294 1666
26191 9805
9158 6284
79258 3956
10465 3312
4925 5049
7296 211
5424 7280
2771 55216
1111 29763
10975 10904
5245 10112
54957 23710
9146 55256
29915 8835
1662 891
955 79006
57693 1212
1632 5468
4485 7296
4678 3988
83440 891
64407 29978
2908 5569
59352 2771
5770 23654
4864 9871
291 332
115992 23076
1050 4830
6632 9924
8349 51170
58508 26136
2185 5223
8574 7846
93 5711
4609 54517
3978 80335
80216 9697
169270 1432
23512 672
4154 10797
8974 2091
8639 4830
1595 6277
1876 23029
405 5214
183 991
163049 7316
9564 9235
6284 6714
7280 7431
3172 4023
546 4793
10775 55272
10523 23252
5693 8544
10544 24145
8844 23587
199704 11001
6189 84617
51182 6603
56997 91137
4931 23204
27242 9935
10019 9918
26137 11065
51070 10857
4286 6192
114836 6192
39 66008
435 22889
9870 4931
5424 6510
5253 57192
51021 4702
2108 8624
8518 79670
9200 56940
10574 11041
1646 11232
91754 445
5562 9319
1879 2582
481 28969
2582 10525
9296 2920
2058 55324
11098 642
5329 6182
403 665
641 5050
3364 3303
25819 7837
160851 6304
147948 7298
3705 2131
8678 51070
51382 6192
8900 2852
5601 10668
26993 991
55793 7157
823 79711
5915 1021
23512 1891
57222 25966
57149 57192
23464 55035
8780 4023
3109 9475
2167 2920
866 1396
1182 10972
383 6188
355 3108
10473 6182
9180 5863
54438 5898
1543 26520
6883 2852
51451 6461
2919 1176
7431 10610
523 4023
6271 55790
1969 9672
55869 10491
4129 114884
1028 6810
9854 102
84923 6050
3428 22841
25913 5331
11230 3385
406 8678
1613 4602
2762 1459
1287 23585
1440 7106
1616 55423
8737 10921
7086 5997
7486 10574
5527 10668
5523 6622
5887 10318
5591 4940
10327 26233
134391 51495
51174 9270
6657 3029
7280 10682
5433 5092
84444 54386
5782 90
161725 1465
7703 10046
5460 55748
23102 3312
9587 65992
7690 4282
431707 51008
4601 23406
9143 23131
9406 11197
5529 11011
22823 8569
9831 5831
1659 5331
5531 154
7105 11230
5257 7358
4323 1892
6790 23774
200734 22908
5682 1647
284119 3157
9686 5050
6820 6696
5707 55699
26994 1051
9063 4043
387 9375
51222 9270
23401 23383
7702 10541
8644 1465
8061 6182
383 1666
6772 7846
7088 23397
863 991
85236 7167
1875 5520
54941 4072
545 29928
5707 55108
79073 10575
5361 22934
3716 5696
440387 5257
1316 29957
627 4256
3205 8607
6240 92579
10682 54210
6427 39
1027 1058
2793 3398
51005 3945
1650 10617
9686 3925
6727 991
4893 3693
4968 80758
23186 10190
7867 25874
208 8444
63874 4638
4722 51026
875 8894
2078 9276
7520 5891
10000 5782
83694 54505
6709 3486
29763 7737
6207 1808
23585 23014
23361 5359
1457 55012
25793 10857
6194 6159
8349 79415
63929 3875
57121 81539
5708 51567
93 2146
9697 54800
4678 54881
2146 51719
984 5092
5636 58477
24149 80219
47 402
2353 4118
8833 5971
2879 2778
22934 2052
4204 2954
79947 4303
57474 4709
3242 1445
10628 79833
115330 6695
94239 10589
54884 2591
91975 57192
7039 7086
2235 11065
6832 9833
11186 2958
5373 51669
5933 79080
1021 6382
5664 55107
7407 55179
5901 6659
109 55969
2356 51074
2067 9695
9318 991
83939 4851
79891 64167
5547 332
2760 102
2266 7155
64080 5111
3458 9768
157285 11197
5566 7431
386724 79850
10318 5770
146540 54957
50808 5270
994 7296
5831 1861
2735 51421
4864 4830
6118 114908
54881 55038
23512 392
7855 26520
6714 10379
387509 994
55722 54972
84678 51138
26020 6493
6885 2063
11113 23410
865 7431
55715 9801
3572 5716
9262 1633
57449 5715
9653 10969
2831 6793
874 518
2078 51573
9016 6195
4976 7153
11044 9093
4172 7048
6868 6275
1111 3956
7077 9695
10362 1738
148156 39
8644 3028
55191 8800
5682 2878
5337 5982
5610 9217
5918 9924
9700 55251
3615 23659
10914 6499
10252 29082
11004 79712
50865 81570
572 5287
4233 2697
81570 7298
9841 9738
8837 5986
9412 79143
54583 6696
5021 3895
11011 54504
970 5438
5689 3416
4055 7514
4947 6812
8986 23386
3487 256364
6832 3930
2109 8974
7296 8470
10014 387
6428 2593
6790 3396
11015 24137
23647 10610
2247 9518
9355 4118
814 2997
5709 6810
602 10007
84844 994
6928 207
2956 7358
200879 4717
24138 9712
7879 3240
5478 9973
167465 5696
8841 1629
6832 22794
56997 23133
151126 9276
7023 3315
10392 983
10481 8349
9374 123
1543 5763
32 7103
2078 6856
5373 9637
51170 7376
1977 10776
3925 7485
26235 64429
8444 80349
4144 5111
5599 5058
5966 10131
3297 4313
22809 23670
1054 10206
8780 55012
6046 10954
10057 23588
58528 1051
2356 10969
8625 6839
93 79676
1622 11197
54512 2523
10096 8520
54546 10153
1655 875
5688 4087
5446 7345
10113 207
8613 57406
5982 91137
54556 7086
286530 4232
64764 26031
833 23512
11015 9787
79017 7296
4088 9637
430 5696
84930 27095
27032 3075
5478 84823
875 1808
84844 3315
23244 23576
8655 55757
2762 1602
1120 6304
80349 8318
874 51646
435 54978
26298 2745
2100 5720
58497 158471
10206 1824
5469 3251
8702 9842
11215 4482
64798 3091
3956 26355
1128 991
23411 79758
637 6509
3115 2015
94086 2109
8651 4023
51382 4091
5891 5441
1019 9133
5427 10857
1969 10437
3476 10112
5887 4698
3226 10057
1198 54205
53831 57016
369 22796
624 10434
5467 256364
7360 6184
874 51422
83550 23536
5707 1647
5576 27122
2778 23636
10247 1396
23102 5018
3978 7551
375449 2542
25839 23304
24148 7106
5888 9926
11057 392
976 4864
2553 23378
2100 10320
7803 6692
29888 4915
22823 64285
847 8508
6657 10444
8872 10362
8270 9093
1432 23406
6427 26018
11198 3240
3373 4830
9697 127544
1456 23463
79145 10318
5255 10682
7936 5696
339500 9695
1975 51116
31 4118
5300 10278
65975 10285
11083 5715
2849 51466
55038 9778
23710 2131
84159 1021
57665 6813
23475 7376
8575 3383
389421 5373
9170 10845
23483 9531
55907 154
5530 124583
8565 8974
3265 1130
3485 5111
2243 11044
342357 6402
8644 4705
5579 10494
3717 5800
11344 51116
7264 6947
7748 9854
7494 53340
25 55970
26993 57658
5355 9019
727 51053
6799 6192
3609 5927
3320 9926
54658 3315
5434 994
4086 2817
2313 5827
1455 10328
10146 56954
984 1841
51447 2886
310 7298
5193 64167
2180 3688
2961 6205
26001 1738
5351 26520
5446 1030
8985 8914
7316 3015
8804 10285
4087 991
5871 79792
6850 9093
8428 3108
90655 51316
4613 2879
7917 1164
10730 51142
7391 4208
5202 10493
5167 3240
57541 25966
5782 25984
1747 10921
4817 26271
835 114884
10758 56997
5092 55176
637 5223
55011 1066
5018 80219
11325 55361
8650 23647
319100 5899
10672 7099
6207 7042
4931 5300
26986 6284
6434 5529
84873 6182
4439 445
7056 991
6427 5715
3611 355
1389 10276
2235 8569
6223 1633
55011 10362
7391 8900
513 5265
6446 813
4174 10190
57396 3108
57822 25932
1958 23352
6648 6184
5164 57209
80204 9650
3320 54442
11232 3417
39 9236
64750 9641
4775 22841
47 55699
6829 3398
5819 79080
6009 64425
10494 7286
3485 1954
6617 2109
637 7298
11083 10617
2004 5982
9097 54793
5891 25788
8772 3956
57541 9212
984 1475
26054 6697
22823 54939
58508 7020
6419 6871
25966 8531
286380 54504
79796 11098
4143 79170
5198 2305
3611 5216
11254 2817
51728 9217
4664 399664
6491 7106
821 79600
843 23585
93594 5438
351 10551
9568 1950
23062 1019
9314 11044
6722 25836
6714 8870
7316 1058
9817 5050
9404 4939
5435 11120
6256 24149
7874 6277
9784 23076
5921 8318
2857 55256
7273 3815
3791 5154
7832 23357
2885 23028
10267 51035
976 23212
60528 10057
57520 9488
26986 7398
4297 7076
7840 55179
26520 4017
375318 51128
117195 133
5435 54504
1978 10007
3880 6184
5209 2534
84527 9801
7264 9988
5460 890
170463 230
163227 26001
6038 9709
55012 29082
329 6050
56675 3315
1196 51021
7040 6676
35 8869
55278 6850
81533 54438
3476 4303
8493 4085
114904 9375
10026 23300
3221 9063
54861 11267
861 387
55165 25
9289 3251
84515 29978
4698 9709
4947 6304
6309 27430
4191 29082
8899 9093
5710 8324
57192 891
7466 79623
5063 51569
5883 6850
5450 307
54505 10300
55312 5111
127396 51202
8607 55388
344387 9670
1445 51160
29922 6182
56956 7016
5434 5289
24149 375346
9815 7982
47 10945
6788 10961
167826 11344
2287 3312
2230 6499
1837 10460
2064 4501
2266 22933
114112 4232
26472 23348
2617 5782
6185 54478
10206 10962
1062 29095
5265 5529
10284 85236
7052 10059
10776 5018
55486 54897
7520 6182
866 6382
23462 5782
5170 23378
4694 4830
7874 5347
2956 84656
6697 4609
169270 1465
6194 332
6696 10273
53831 4864
6788 23200
2623 79833
3709 58533
3586 2886
8974 5111
6646 10969
1389 6782
221 7106
2876 2886
54407 5427
56940 57003
29959 1870
1514 79170
4087 23152
54386 6195
4089 4023
7538 7465
481 79778
3845 25809
1728 1066
51347 81490
4763 124583
5245 4830
11331 1891
5718 9170
1312 10362
4696 5111
22887 9854
10099 2171
8703 6697
23118 9170
10488 2770
6217 23326
11156 2167
3106 10682
6647 6192
9918 5800
1504 10621
8569 23089
8574 8542
3508 3417
23139 9245
6988 2048
84811 9761
3294 388650
2115 11200
8837 6832
857 9903
5979 9926
3066 284266
3611 5423
53343 10617
3717 7106
5723 10544
355 10412
6657 5547
3660 5909
10153 80745
2322 3223
54583 6347
5430 8050
8714 1666
7314 1603
3845 6182
5446 9787
55486 22933
2321 54407
5720 1514
4613 79947
847 7376
405 9531
6117 57048
10652 54623
4613 50810
388650 8895
8900 55620
8764 7018
7384 11344
51293 16
8900 78994
3978 7203
340385 11198
10078 10245
63874 64080
7407 5331
57449 7866
2852 25844
1052 51031
9604 30001
9355 2770
1362 7168
7468 83743
375449 11004
890 5715
4221 5901
9296 4303
55577 6050
5328 11230
8535 3157
10544 1808
58472 1117
596 11344
84923 10051
10523 1397
9813 1301
9097 10007
1756 3856
5019 3638
3033 6275
1728 10493
255877 54733
650 6402
64407 5111
9854 7088
6302 7431
10365 51071
57616 11010
5747 4118
7186 10551
1936 54442
56940 80267
84678 23038
51655 11044
54555 11065
4232 5899
22978 8776
24149 226
2114 1831
23499 23386
3608 51021
55223 2195
24149 5467
196 57016
10451 10417
24148 466
79080 55332
8714 84617
3791 1870
50865 23400
54807 902
51022 23657
23314 79143
284252 23378
2768 51203
3735 9181
50808 9270
1577 23406
1385 2309
7097 9217
11245 10969
1026 4172
54555 9133
5547 55839
3832 310
7465 4496
5894 1503
1747 6793
8915 622
178 81566
8800 51375
3667 4478
3667 5216
2063 54438
285601 5373
2002 55699
4605 1465
6233 9276
200879 3887
114609 332
5590 10195
384 79090
8894 2673
5601 80349
7342 642
10775 4852
84875 10298
94235 2778
6204 994
5210 64429
3925 23368
7332 85236
7803 8408
7490 388650
79094 5331
10499 64943
5873 1917
7536 65123
22818 6301
84678 5891
3709 1434
9653 9170
5423 6697
7494 2593
57822 6304
4798 6253
51295 7167
8737 5250
51728 8895
7520 25976
338 3838
1810 6832
2760 23462
25803 2908
7167 4830
124274 79080
27020 6192
488 55847
4172 51514
51295 10123
55290 6446
171017 9761
22850 58478
65264 1635
10682 23258
196 23368
5460 25803
7984 8501
6696 9551
360023 2778
56616 4282
127396 293
54546 3838
6696 54902
65123 5111
2146 5223
8738 5427
57541 10112
2787 8349
2538 3337
10059 2961
4593 7866
6223 57405
56654 23597
6300 5427
2232 7416
29079 57804
51295 629
8325 12
2356 54928
9308 6813
10057 7031
3788 23647
2831 7105
4067 9943
4775 4282
9788 9897
8092 5831
23475 3066
6647 7086
221 63874
498 7846
2050 58533
9290 5018
823 1849
5927 5793
283 2958
3034 528
11343 3992
7023 3240
1062 79074
1837 29928
717 4885
4976 55324
9404 3028
3693 10551
7083 3930
4108 5096
5566 4735
54555 84159
2909 10939
22938 3398
80349 8508
116931 5349
84630 23585
29079 6696
66008 5347
54556 6192
708 5373
8613 8321
9031 11098
10329 9277
55556 63933
5306 4118
5478 23234
5050 5216
1154 1396
6697 7443
9961 9518
4097 9070
4836 9818
7153 6304
6990 64400
10142 55706
6935 90861
661 57192
5723 201229
6478 10038
207 3800
57178 7153
2263 5831
54851 11232
54681 3921
1452 9988
400569 8897
7040 10953
29082 3553
558 949
5105 4817
23326 5018
57326 27122
7088 10092
440387 8559
1244 26520
6390 1351
4217 7103
8941 64429
1875 388650
3065 65108
5015 7018
2957 10057
5170 3551
7040 81544
81611 158471
2810 6188
11072 11157
2172 10491
7428 6676
5707 23786
7360 3956
23314 2817
100131827 4282
8313 1066
2737 6897
54861 4067
51005 1301
23786 23014
55129 10123
143 22913
2787 23326
127396 4303
8780 5525
7100 5018
4016 1050
595 22827
11044 51026
1960 8821
4216 7076
3604 3934
3383 9801
10096 8607
1080 148022
6428 80097
55082 79177
1026 6240
238 23645
54851 79017
6510 2131
4893 79902
2762 1066
22978 5111
55722 55652
7511 622
51495 5198
875 10038
586 4118
10312 6591
2771 57214
1455 23635
3992 118987
9319 3875
83448 50
3098 9710
83637 2961
